author_type,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,street,house_number,underground
real_estate_agent,Москва,9.0,16.0,3.0,114.0,15000000.0,2012.0,65.0,17.0, Дзержинского,6.0,Кокошкино
real_estate_agent,Москва,6.0,9.0,2.0,85.5,32000000.0,-1.0,42.3,22.9,Ленинградский проспект,12.0,Сокол
real_estate_agent,Москва,3.0,12.0,2.0,47.0,12000000.0,1981.0,30.3,7.0,Белореченская ,17.0,Люблино
real_estate_agent,Москва,15.0,17.0,2.0,54.0,15500000.0,1992.0,32.3,9.2,Пятницкое шоссе,7.0,Волоколамская
realtor,Москва,1.0,3.0,1.0,41.3,8990000.0,-1.0,28.3,6.0,5-я Мякининская ,49.0,Мякинино
homeowner,Москва,3.0,23.0,3.0,92.4,29999999.0,2005.0,54.6,7.0,Пролетарский проспект,7.0,Кантемировская
realtor,Москва,6.0,8.0,2.0,52.1,22900000.0,1956.0,28.3,5.8,проспект Мира,12.0,ВДНХ
realtor,Москва,2.0,5.0,2.0,44.0,13700000.0,1964.0,30.0,8.0,Большая Черкизовская ,12.0,Преображенская площадь
real_estate_agent,Москва,6.0,6.0,2.0,136.0,47000000.0,-1.0,60.0,15.0,Минская ,12.0,Минская
homeowner,Москва,2.0,21.0,2.0,57.1,23300000.0,2023.0,30.7,12.5, Зорге,12.0,Зорге
realtor,Москва,5.0,9.0,2.0,49.1,13850000.0,1968.0,29.2,6.8, 8 Марта,11.0,Гражданская
homeowner,Москва,12.0,12.0,1.0,39.0,10800000.0,1976.0,21.0,9.0,Россошанский проезд,12.0,Улица Академика Янгеля
realtor,Москва,12.0,17.0,3.0,74.0,44300000.0,2019.0,50.0,18.0,набережная Марка Шагала,12.0,ЗИЛ
official_representative,Москва,2.0,4.0,3.0,92.7,29478600.0,2014.0,28.3,9.0,Летная ,12.0,Тушинская
real_estate_agent,Москва,3.0,8.0,3.0,84.0,33000000.0,1951.0,45.0,12.0,проспект Мира,27.0,Проспект Мира
real_estate_agent,Москва,8.0,24.0,3.0,111.0,67500000.0,2008.0,59.0,15.0,Мичуринский проспект,3.0,Ломоносовский проспект
real_estate_agent,Москва,12.0,26.0,4.0,123.0,130000000.0,2019.0,28.3,10.0,Рублевское шоссе,101.0,Молодёжная
real_estate_agent,Москва,3.0,21.0,2.0,66.5,65990000.0,2017.0,28.3,10.0, Сергея Макеева,12.0,Улица 1905 года
real_estate_agent,Москва,28.0,29.0,3.0,117.0,59000000.0,2023.0,28.3,10.0,Шелепихинская набережная,12.0,Народное Ополчение
real_estate_agent,Москва,23.0,43.0,3.0,83.5,48490000.0,2023.0,28.3,10.0,Шелепихинская набережная,12.0,Народное Ополчение
realtor,Москва,14.0,17.0,1.0,38.4,8700000.0,2014.0,28.3,10.0, Городская,20.0,Ольховая
real_estate_agent,Москва,15.0,42.0,2.0,42.5,24850000.0,-1.0,28.3,15.6,Севастопольский проспект,12.0,Крымская
real_estate_agent,Москва,7.0,14.0,2.0,52.3,13500000.0,1990.0,30.4,8.5,Зеленоград,12.0,Зеленоград — Крюково
real_estate_agent,Москва,12.0,31.0,3.0,64.7,34900000.0,-1.0,22.1,25.8, Пресненский Вал,12.0,Белорусская
realtor,Москва,6.0,6.0,2.0,57.3,52500000.0,2022.0,28.3,13.0,1-я Ямская ,6.0,Марьина Роща
homeowner,Москва,8.0,10.0,1.0,19.0,6750000.0,-1.0,28.3,3.0,Рязанский проспект,12.0,Выхино
real_estate_agent,Москва,1.0,5.0,3.0,80.0,32000000.0,1954.0,61.0,7.0, Олеко Дундича,25.0,Филёвский парк
realtor,Москва,2.0,16.0,2.0,16.7,4980000.0,1989.0,28.3,10.0, Римского-Корсакова,14.0,Отрадное
realtor,Москва,30.0,37.0,1.0,34.8,14050000.0,2010.0,21.0,10.0,Хорошевское шоссе,12.0,Беговая
real_estate_agent,Москва,16.0,17.0,2.0,108.9,40990000.0,2007.0,50.0,26.0,Наличная ,3.0,Лефортово
real_estate_agent,Москва,7.0,9.0,3.0,60.0,12480000.0,1972.0,42.8,6.0, Федора Полетаева,25.0,Рязанский проспект
real_estate_agent,Москва,21.0,52.0,4.0,110.0,76500000.0,2020.0,65.0,40.0,Мичуринский проспект,56.0,Раменки
real_estate_agent,Москва,5.0,21.0,2.0,65.2,61500000.0,2023.0,30.0,24.0,2-я Звенигородская ,12.0,Улица 1905 года
homeowner,Москва,2.0,9.0,3.0,75.7,34300000.0,1958.0,50.6,8.0,проспект Вернадского,15.0,Университет
realtor,Москва,4.0,12.0,1.0,31.7,8400000.0,2024.0,11.9,8.8, 3-я Нововатутинская,12.0,Ольховая
real_estate_agent,Москва,26.0,27.0,2.0,85.4,55000000.0,2021.0,28.3,25.0,Шелепихинская набережная,12.0,Шелепиха
real_estate_agent,Москва,6.0,17.0,1.0,38.9,15999999.0,1995.0,8.5,19.1,Мичуринский проспект,12.0,Раменки
real_estate_agent,Москва,7.0,12.0,2.0,53.0,3300000.0,1986.0,31.0,9.5,Абрамцевская ,12.0,Лианозово
real_estate_agent,Москва,6.0,7.0,3.0,250.0,230000000.0,-1.0,180.0,20.0,1-й Зачатьевский переулок,4.0,Кропоткинская
real_estate_agent,Москва,4.0,6.0,3.0,170.0,249900000.0,2006.0,150.0,15.0,Гагаринский переулок,12.0,Кропоткинская
real_estate_agent,Москва,10.0,10.0,5.0,212.0,249900000.0,2002.0,105.3,20.8,Страстной бульвар,12.0,Пушкинская
real_estate_agent,Москва,21.0,21.0,5.0,370.0,129900000.0,-1.0,275.0,25.0,Минская ,12.0,Ломоносовский проспект
unknown,Москва,4.0,22.0,2.0,73.0,29000000.0,2023.0,28.3,17.6, Крузенштерна,4.0,Площадь Ильича
realtor,Москва,3.0,16.0,2.0,36.0,10600000.0,1975.0,26.0,5.0,Таможенный проезд,12.0,Серп и Молот
real_estate_agent,Москва,25.0,34.0,4.0,220.0,154784320.0,-1.0,28.3,20.0,Мосфильмовская ,12.0,Ломоносовский проспект
homeowner,Москва,4.0,17.0,1.0,39.0,12650000.0,1993.0,19.1,8.6,переулок Ангелов,12.0,Пятницкое шоссе
real_estate_agent,Москва,1.0,7.0,4.0,300.0,300000000.0,2004.0,28.3,20.0,Земледельческий переулок,11.0,Киевская
real_estate_agent,Москва,10.0,53.0,3.0,141.0,84500000.0,2012.0,90.0,20.0,Мосфильмовская ,8.0,Ломоносовский проспект
real_estate_agent,Москва,4.0,8.0,4.0,179.0,400000000.0,2015.0,143.0,27.0, Ефремова,12.0,Спортивная
real_estate_agent,Москва,30.0,53.0,3.0,109.0,68000000.0,-1.0,55.0,15.0,Мосфильмовская ,8.0,Ломоносовский проспект
real_estate_agent,Москва,29.0,33.0,3.0,196.6,232000000.0,2012.0,80.0,20.0,Мосфильмовская ,8.0,Ломоносовский проспект
real_estate_agent,Москва,5.0,7.0,4.0,189.0,168500000.0,-1.0,105.0,20.0,Смоленский бульвар,12.0,Смоленская
real_estate_agent,Москва,4.0,7.0,3.0,112.2,117900000.0,2017.0,64.5,12.0,Поварская ,12.0,Арбатская
real_estate_agent,Москва,5.0,8.0,3.0,178.0,169300000.0,2015.0,130.0,25.0, Ефремова,12.0,Спортивная
real_estate_agent,Москва,11.0,12.0,4.0,243.0,346000000.0,2022.0,171.0,30.0, Усачева,12.0,Спортивная
real_estate_agent,Москва,7.0,7.0,4.0,213.0,228900000.0,2017.0,120.0,20.0,Поварская ,12.0,Арбатская
realtor,Москва,8.0,9.0,1.0,32.0,9490000.0,1964.0,21.5,6.0,Зеленодольская ,12.0,Кузьминки
unknown,Москва,3.0,9.0,2.0,44.7,11700000.0,1979.0,30.0,6.3,Оренбургская ,12.0,Улица Дмитриевского
real_estate_agent,Москва,3.0,3.0,3.0,100.8,250000000.0,1926.0,80.0,10.0,Малая Бронная ,12.0,Пушкинская
realtor,Москва,5.0,14.0,2.0,50.6,14900000.0,2000.0,30.8,8.4,Бескудниковский бульвар,12.0,Верхние Лихоборы
real_estate_agent,Москва,20.0,42.0,2.0,45.5,25500000.0,-1.0,28.3,17.4,Севастопольский проспект,12.0,Крымская
real_estate_agent,Москва,14.0,42.0,2.0,42.6,24850000.0,-1.0,28.3,15.5,Севастопольский проспект,12.0,Крымская
real_estate_agent,Москва,5.0,7.0,4.0,167.5,140000000.0,-1.0,145.0,17.5, Большая Ордынка,67.0,Добрынинская
real_estate_agent,Москва,5.0,9.0,3.0,60.7,25000000.0,1943.0,40.5,7.0, Красная Пресня,9.0,Краснопресненская
real_estate_agent,Москва,4.0,5.0,1.0,37.1,18500000.0,1959.0,21.7,8.0,3-й Красносельский переулок,6.0,Красносельская
homeowner,Москва,3.0,6.0,3.0,65.0,18990000.0,1958.0,45.0,12.0,Нагатинская ,12.0,Коломенская
real_estate_agent,Москва,13.0,14.0,1.0,42.0,8990000.0,-1.0,21.0,9.0,Борисовский проезд,12.0,Шипиловская
real_estate_agent,Москва,1.0,5.0,3.0,80.0,44850000.0,-1.0,58.0,8.0, Малая Якиманка,3.0,Полянка
real_estate_agent,Москва,10.0,23.0,5.0,196.1,80000000.0,2000.0,117.7,16.2,Ломоносовский проспект,12.0,Вавиловская
homeowner,Москва,5.0,9.0,1.0,13.0,6200000.0,-1.0,9.0,2.0,Аминьевское шоссе,5.0,Аминьевская
real_estate_agent,Москва,17.0,17.0,3.0,75.9,20500000.0,2017.0,44.3,12.0, Бориса Пастернака,12.0,Рассказовка
real_estate_agent,Москва,2.0,24.0,2.0,58.0,15300000.0,2024.0,35.0,11.0,Щелковское шоссе,12.0,Щёлковская
real_estate_agent,Москва,12.0,30.0,3.0,83.0,32700000.0,-1.0,48.0,23.0, Адмирала Макарова,12.0,Водный стадион
real_estate_agent,Москва,7.0,24.0,4.0,114.7,24211300.0,-1.0,28.3,10.0,Салтыковская ,12.0,Улица Дмитриевского
real_estate_agent,Москва,17.0,24.0,4.0,114.9,25612500.0,-1.0,28.3,10.0,Салтыковская ,12.0,Улица Дмитриевского
real_estate_agent,Москва,15.0,24.0,4.0,114.9,24933100.0,-1.0,28.3,10.0,Салтыковская ,12.0,Улица Дмитриевского
real_estate_agent,Москва,4.0,13.0,2.0,71.7,15128900.0,-1.0,28.3,10.0,Салтыковская ,12.0,Улица Дмитриевского
real_estate_agent,Москва,12.0,12.0,1.0,35.0,7000000.0,-1.0,20.0,10.0,Зеленоград,12.0,Зеленоград — Крюково
real_estate_agent,Москва,13.0,14.0,2.0,52.1,14200000.0,-1.0,35.6,8.7,Совхозная ,14.0,Люблино
real_estate_agent,Москва,16.0,16.0,1.0,40.7,13500000.0,-1.0,21.7,7.0, 26 Бакинских Комиссаров,12.0,Юго-Западная
real_estate_agent,Москва,22.0,24.0,2.0,64.0,24800000.0,2019.0,33.1,12.9,Дмитровское шоссе,12.0,Яхромская
real_estate_agent,Москва,3.0,5.0,3.0,54.6,18700000.0,-1.0,40.0,6.0, Свободы,12.0,Планерная
realtor,Москва,17.0,17.0,3.0,74.0,18200000.0,1993.0,50.0,10.0, Барышиха,44.0,Пятницкое шоссе
homeowner,Москва,4.0,12.0,3.0,69.3,21200000.0,2021.0,28.3,19.9, Михайлова,12.0,Плющево
realtor,Москва,4.0,34.0,2.0,51.0,17299000.0,2022.0,30.0,11.0,Озерная ,44.0,Озёрная
realtor,Москва,4.0,9.0,2.0,49.5,16900000.0,1974.0,34.0,7.0,Юрловский проезд,19.0,Отрадное
real_estate_agent,Москва,10.0,11.0,1.0,33.0,15550000.0,1962.0,21.9,6.0,проспект 60-летия Октября,12.0,Ленинский проспект
real_estate_agent,Москва,4.0,8.0,4.0,149.5,184900000.0,2022.0,80.0,40.0,Котельническая набережная,21.0,Таганская
real_estate_agent,Москва,4.0,4.0,4.0,225.7,480000000.0,-1.0,209.0,10.0,Минская ,12.0,Минская
real_estate_agent,Москва,2.0,6.0,2.0,70.0,96740200.0,2009.0,40.0,10.0, Станиславского,11.0,Таганская
real_estate_agent,Москва,5.0,24.0,3.0,90.0,36000000.0,2023.0,52.6,16.8, Шеногина,2.0,Шелепиха
realtor,Москва,4.0,12.0,2.0,48.0,12500000.0,-1.0,31.0,7.0, Пришвина,11.0,Бибирево
real_estate_agent,Москва,3.0,9.0,1.0,33.0,8700000.0,1974.0,18.0,6.0, Плещеева,15.0,Бибирево
real_estate_agent,Москва,15.0,22.0,1.0,38.3,10750000.0,-1.0,20.0,10.5,Лукинская ,12.0,Новопеределкино
real_estate_agent,Москва,4.0,5.0,2.0,54.0,16300000.0,-1.0,32.0,6.0,Болотниковская ,12.0,Зюзино
real_estate_agent,Москва,16.0,26.0,3.0,69.4,16400000.0,-1.0,40.0,13.2,Муравская ,12.0,Пятницкое шоссе
realtor,Москва,4.0,6.0,2.0,35.0,11000000.0,-1.0,28.3,10.0, Клары Цеткин,12.0,Красный Балтиец
realtor,Москва,5.0,5.0,2.0,44.0,15800000.0,1962.0,28.3,6.0, Свободы,55.0,Сходненская
homeowner,Москва,14.0,17.0,1.0,43.0,13300000.0,2017.0,20.0,10.0, Летчика Бабушкина,39.0,Бабушкинская
real_estate_agent,Москва,2.0,9.0,3.0,59.0,14790000.0,1970.0,28.3,8.0,Зеленодольская ,12.0,Рязанский проспект
real_estate_agent,Москва,4.0,8.0,4.0,208.0,196100000.0,-1.0,139.0,25.0, Ефремова,12.0,Спортивная
real_estate_agent,Москва,5.0,8.0,3.0,179.0,179900000.0,-1.0,80.0,50.0,Минская ,12.0,Минская
real_estate_agent,Москва,16.0,27.0,5.0,180.0,157600000.0,2018.0,105.0,25.0,Верхняя ,12.0,Белорусская
real_estate_agent,Москва,7.0,7.0,5.0,482.0,1200000000.0,2015.0,350.0,100.0, Ефремова,12.0,Спортивная
real_estate_agent,Москва,6.0,8.0,4.0,236.0,349800000.0,2015.0,154.7,48.3, Ефремова,12.0,Спортивная
real_estate_agent,Москва,4.0,8.0,4.0,450.0,431900000.0,2015.0,390.0,50.0, Ефремова,12.0,Спортивная
real_estate_agent,Москва,3.0,8.0,4.0,228.0,429700000.0,-1.0,109.0,25.0, Ефремова,12.0,Спортивная
real_estate_agent,Москва,8.0,9.0,1.0,31.6,13700000.0,1964.0,16.0,5.3,Судостроительная ,12.0,Коломенская
real_estate_agent,Москва,13.0,24.0,2.0,58.0,27000000.0,-1.0,28.3,24.0, Эльдара Рязанова,4.0,Новаторская
realtor,Москва,5.0,10.0,4.0,93.0,31000000.0,2000.0,64.1,10.2, Шверника,5.0,Академическая
realtor,Москва,16.0,58.0,2.0,207.0,91000000.0,2015.0,125.0,15.0,проспект Мира,12.0,Ростокино
unknown,Москва,16.0,26.0,1.0,38.0,21700000.0,2023.0,28.3,16.0, Крузенштерна,12.0,Авиамоторная
real_estate_agent,Москва,2.0,4.0,1.0,21.7,15450000.0,1906.0,28.3,10.0,Зубовский проезд,12.0,Парк Культуры
real_estate_agent,Москва,12.0,17.0,1.0,37.9,13500000.0,2007.0,18.9,7.3,Чонгарский бульвар,11.0,Варшавская
real_estate_agent,Москва,3.0,8.0,2.0,51.0,15770000.0,1960.0,28.2,8.0,Дмитровское шоссе,12.0,Петровско-Разумовская
real_estate_agent,Москва,4.0,12.0,2.0,52.0,12500000.0,-1.0,29.0,8.0,Перовская ,12.0,Перово
real_estate_agent,Москва,9.0,9.0,2.0,44.2,14500000.0,1965.0,32.0,7.0,Ленинградское шоссе,78.0,Речной вокзал
real_estate_agent,Москва,2.0,16.0,3.0,75.0,22000000.0,1975.0,46.0,10.0,Профсоюзная ,12.0,Академическая
real_estate_agent,Москва,2.0,5.0,2.0,163.1,15000000.0,-1.0,120.3,12.3, Красная Пресня,1.0,Краснопресненская
realtor,Москва,13.0,16.0,1.0,34.1,9500000.0,-1.0,19.5,9.5,Ярославское шоссе,61.0,ВДНХ
real_estate_agent,Москва,4.0,9.0,4.0,185.0,228700000.0,1998.0,120.0,59.0, Остоженка,25.0,Парк Культуры
real_estate_agent,Москва,4.0,9.0,5.0,168.0,36000000.0,2000.0,113.0,18.0,Южнобутовская ,75.0,Бунинская аллея
real_estate_agent,Москва,9.0,41.0,1.0,37.5,20000000.0,2024.0,16.8,14.5,Дубининская ,12.0,Серпуховская
realtor,Москва,7.0,23.0,2.0,38.0,23500000.0,2018.0,28.3,9.0,3-я Хорошевская ,12.0,Зорге
real_estate_agent,Москва,4.0,13.0,2.0,65.0,29990000.0,2023.0,35.0,14.0,Новочеремушкинская ,27.0,Академическая
homeowner,Москва,6.0,25.0,2.0,23.9,12400000.0,2023.0,28.3,10.0,Волоколамское шоссе,12.0,Трикотажная
